invoice_id,invoice_number,invoice_date,po_id,gr_id,vendor_id,invoice_amount,tax_amount,due_date,payment_date,payment_status,variance_amount
INV00622,INV/2025/00622,2025-09-30,PO00661,GR00622,VEN025,18489.04,2033.79,2025-09-30,2025-11-08,paid,-458.26
INV00623,INV/2024/00623,2024-03-02,PO00662,GR00623,VEN029,820753.80,90282.92,2024-04-01,2024-04-26,paid,807390.07
INV00624,INV/2024/00624,2024-08-05,PO00663,GR00624,VEN011,1773682.63,195105.09,2024-08-20,2024-08-28,paid,-33079.62
INV00625,INV/2025/00625,2025-12-30,PO00664,GR00625,VEN029,14864.59,1635.10,2026-02-28,2026-02-24,paid,326.06
INV00626,INV/2025/00626,2025-01-21,PO00665,GR00626,VEN015,1203431.02,132377.41,2025-03-07,2025-01-29,paid,14739.41
INV00627,INV/2024/00627,2024-03-15,PO00666,GR00627,VEN024,1865.42,205.20,2024-03-30,2024-03-22,paid,20.05
INV00628,INV/2024/00628,2024-07-05,PO00667,GR00628,VEN029,58021.57,6382.37,2024-09-03,,overdue,617.11
INV00629,INV/2025/00629,2025-07-03,PO00668,GR00629,VEN015,359210.10,39513.11,2025-09-01,2025-08-16,paid,9574.69
INV00630,INV/2025/00630,2025-01-31,PO00669,GR00630,VEN008,204008.09,22440.89,2025-03-17,2025-03-25,paid,1686.16
INV00631,INV/2024/00631,2024-09-18,PO00670,GR00631,VEN019,42579.23,4683.72,2024-10-18,2024-11-20,paid,317.66
INV00632,INV/2024/00632,2024-12-23,PO00671,GR00632,VEN019,30975.66,3407.32,2025-02-06,2025-01-26,paid,737.80
INV00633,INV/2025/00633,2025-10-13,PO00672,GR00633,VEN029,5522961.70,607525.79,2026-01-11,2025-12-24,paid,-95527.92
INV00634,INV/2025/00634,2025-10-02,PO00673,GR00634,VEN029,5433316.31,597664.79,2025-10-17,2025-10-15,paid,-19500.62
INV00635,INV/2024/00635,2024-08-03,PO00674,GR00635,VEN004,44670.63,4913.77,2024-09-02,2024-09-04,paid,-812.74
INV00636,INV/2026/00636,2026-01-16,PO00675,GR00636,VEN017,935036.84,102854.05,2026-04-16,2026-02-06,paid,765904.66
INV00637,INV/2024/00637,2024-11-25,PO00676,GR00637,VEN009,112294.35,12352.38,2024-11-25,2024-12-06,paid,2435.69
INV00638,INV/2024/00638,2024-03-08,PO00677,GR00638,VEN007,202975.39,22327.29,2024-03-08,2024-04-03,paid,-102.96
INV00639,INV/2025/00639,2025-03-21,PO00678,GR00639,VEN016,9351.83,1028.70,2025-05-05,2025-05-16,paid,52.95
INV00640,INV/2024/00640,2024-04-22,PO00679,GR00640,VEN005,390362.93,42939.92,2024-04-22,2024-05-29,paid,-4267.15
INV00641,INV/2025/00641,2025-05-15,PO00680,GR00641,VEN015,13510.55,1486.16,2025-06-29,2025-05-22,paid,-255.02
INV00642,INV/2025/00642,2025-11-25,PO00681,GR00642,VEN027,439428.96,48337.19,2026-01-24,2025-12-26,paid,-2901.17
INV00643,INV/2024/00643,2024-04-08,PO00682,GR00643,VEN007,21726.14,2389.87,2024-07-07,,overdue,-304.24
INV00644,INV/2025/00644,2025-11-08,PO00683,GR00644,VEN004,30045.85,3305.04,2025-12-08,2025-11-25,paid,143.71
INV00645,INV/2025/00645,2025-04-25,PO00684,GR00645,VEN003,81610.84,8977.19,2025-05-25,2025-05-07,paid,2140.62
INV00646,INV/2024/00646,2024-03-05,PO00685,GR00646,VEN028,8056.07,886.17,2024-04-04,2024-05-09,paid,-165.17
INV00647,INV/2025/00647,2025-01-24,PO00687,GR00647,VEN018,673565.31,74092.18,2025-02-23,2025-03-15,paid,11426.19
INV00648,INV/2025/00648,2025-03-31,PO00688,GR00648,VEN001,17131.45,1884.46,2025-05-30,2025-05-07,paid,-282.26
INV00649,INV/2024/00649,2024-09-16,PO00689,GR00649,VEN019,59595.68,6555.53,2024-10-01,2024-10-29,paid,1468.80
INV00650,INV/2025/00650,2025-05-02,PO00690,GR00650,VEN002,86600.78,9526.09,2025-05-02,2025-05-13,paid,-1529.69
INV00651,INV/2025/00651,2025-03-12,PO00691,GR00651,VEN023,603005.27,66330.58,2025-06-10,2025-05-14,paid,16602.13
INV00652,INV/2025/00652,2025-07-07,PO00692,GR00652,VEN019,930957.91,102405.37,2025-07-22,,overdue,807723.86
INV00653,INV/2024/00653,2024-01-24,PO00693,GR00653,VEN019,6057.99,666.38,2024-04-23,2024-01-28,paid,48.89
INV00654,INV/2024/00654,2024-11-07,PO00695,GR00654,VEN019,3334.69,366.82,2024-12-22,2024-11-29,paid,-82.27
INV00655,INV/2025/00655,2025-03-24,PO00696,GR00655,VEN004,178711.38,19658.25,2025-03-24,,overdue,1154.13
INV00656,INV/2025/00656,2025-07-26,PO00697,GR00656,VEN015,76391.73,8403.09,2025-09-09,,overdue,1824.40
INV00657,INV/2024/00657,2024-07-28,PO00698,GR00657,VEN023,32948.61,3624.35,2024-08-27,2024-09-24,paid,-678.88
INV00658,INV/2026/00658,2026-01-28,PO00699,GR00658,VEN014,128206.72,14102.74,2026-03-14,,unpaid,-1379.35
INV00659,INV/2025/00659,2025-11-03,PO00700,GR00659,VEN029,662962.13,72925.83,2026-01-02,2025-12-13,paid,-1062.93
INV00660,INV/2024/00660,2024-03-24,PO00701,GR00660,VEN014,41987.75,4618.65,2024-04-08,2024-04-30,paid,-1018.60
INV00661,INV/2024/00661,2024-07-21,PO00702,GR00661,VEN021,16880.03,1856.80,2024-07-21,,overdue,310.17
INV00662,INV/2025/00662,2025-05-19,PO00703,GR00662,VEN006,173994.00,19139.34,2025-06-18,2025-05-28,paid,1111.32
INV00663,INV/2026/00663,2026-02-02,PO00704,GR00663,VEN011,912642.47,100390.67,2026-03-04,2026-02-21,paid,892135.69
INV00664,INV/2025/00664,2025-11-27,PO00705,GR00664,VEN020,102425.87,11266.85,2025-11-27,2026-01-05,paid,1199.71
INV00665,INV/2024/00665,2024-11-14,PO00706,GR00665,VEN016,742791.61,81707.08,2024-12-29,2025-01-13,paid,15474.17
INV00666,INV/2025/00666,2025-01-08,PO00707,GR00666,VEN014,72583.03,7984.13,2025-04-08,2025-04-09,paid,-61.72
INV00667,INV/2024/00667,2024-04-29,PO00708,GR00667,VEN027,58604.30,6446.47,2024-04-29,2024-05-26,paid,-559.13
INV00668,INV/2025/00668,2025-01-29,PO00709,GR00668,VEN011,9060067.85,996607.46,2025-02-28,2025-02-07,paid,85622.50
INV00669,INV/2025/00669,2025-01-10,PO00710,GR00669,VEN011,8688044.30,955684.87,2025-01-25,,overdue,91289.06
INV00670,INV/2025/00670,2025-06-02,PO00711,GR00670,VEN011,77856.94,8564.26,2025-06-02,2025-06-04,paid,-891.47
INV00671,INV/2024/00671,2024-08-17,PO00712,GR00671,VEN010,82410.88,9065.20,2024-10-16,2024-08-28,paid,2184.02
INV00672,INV/2025/00672,2025-10-28,PO00713,GR00672,VEN009,132166.98,14538.37,2025-11-12,2025-11-05,paid,2046.22
INV00673,INV/2025/00673,2025-04-20,PO00714,GR00673,VEN019,121574.54,13373.20,2025-07-19,2025-06-05,paid,-1300.41
INV00674,INV/2024/00674,2024-10-19,PO00715,GR00674,VEN021,52502.60,5775.29,2024-10-19,2024-11-24,paid,182.21
INV00675,INV/2025/00675,2025-08-14,PO00716,GR00675,VEN021,5124772.14,563724.94,2025-09-28,2025-11-06,paid,98168.17
INV00676,INV/2025/00676,2025-12-25,PO00717,GR00676,VEN001,21686.29,2385.49,2026-01-24,2026-02-05,paid,-257.26
INV00677,INV/2025/00677,2025-04-20,PO00718,GR00677,VEN017,184039.69,20244.37,2025-07-19,2025-07-13,paid,-4831.66
INV00678,INV/2025/00678,2025-02-07,PO00719,GR00678,VEN016,1372822.39,151010.46,2025-02-07,,overdue,4552.15
INV00679,INV/2025/00679,2025-04-15,PO00720,GR00679,VEN028,111948.21,12314.30,2025-05-30,2025-06-27,paid,-2692.77
INV00680,INV/2025/00680,2025-07-16,PO00721,GR00680,VEN021,3076.26,338.39,2025-08-30,2025-09-22,paid,-74.47
INV00681,INV/2025/00681,2025-03-20,PO00722,GR00681,VEN008,407232.22,44795.54,2025-05-04,2025-05-14,paid,-12448.46
INV00682,INV/2024/00682,2024-09-08,PO00723,GR00682,VEN025,50640.62,5570.47,2024-11-07,2024-11-14,paid,1234.26
INV00683,INV/2025/00683,2025-04-27,PO00724,GR00683,VEN021,4367.39,480.41,2025-05-12,2025-06-09,paid,-52.98
INV00684,INV/2024/00684,2024-08-17,PO00725,GR00684,VEN020,12222.65,1344.49,2024-09-16,,overdue,-155.82
INV00685,INV/2024/00685,2024-06-11,PO00726,GR00685,VEN008,1055332.31,116086.55,2024-09-09,2024-10-02,paid,-28678.00
INV00686,INV/2025/00686,2025-07-02,PO00727,GR00686,VEN013,114254.06,12567.95,2025-07-17,2025-08-26,paid,3150.21
INV00687,INV/2025/00687,2025-12-10,PO00728,GR00687,VEN019,1969516.52,216646.82,2025-12-10,2025-12-14,paid,-38864.90
INV00688,INV/2025/00688,2025-03-12,PO00729,GR00688,VEN028,28800.55,3168.06,2025-03-27,2025-03-29,paid,690.29
INV00689,INV/2024/00689,2024-08-30,PO00730,GR00689,VEN007,23741435.31,2611557.88,2024-11-28,,overdue,-261685.49
INV00690,INV/2024/00690,2024-02-28,PO00731,GR00690,VEN012,11464.09,1261.05,2024-03-14,2024-04-03,paid,-140.61
INV00691,INV/2025/00691,2025-10-06,PO00732,GR00691,VEN018,660017.90,72601.97,2025-11-20,2025-11-06,paid,2798.30
INV00692,INV/2024/00692,2024-09-11,PO00733,GR00692,VEN023,222177.59,24439.53,2024-12-10,2024-09-27,paid,-6357.13
INV00693,INV/2024/00693,2024-07-18,PO00734,GR00693,VEN005,62571.89,6882.91,2024-07-18,2024-08-06,paid,-1261.20
INV00694,INV/2024/00694,2024-09-12,PO00735,GR00694,VEN009,165958.39,18255.42,2024-09-12,2024-10-18,paid,-2456.60
INV00695,INV/2024/00695,2024-08-24,PO00736,GR00695,VEN017,224355.77,24679.13,2024-10-08,2024-08-26,paid,-382.07
INV00696,INV/2025/00696,2025-02-10,PO00737,GR00696,VEN023,892470.42,98171.75,2025-02-10,,overdue,546022.21
INV00697,INV/2024/00697,2024-03-05,PO00738,GR00697,VEN025,93858.73,10324.46,2024-05-04,,overdue,556.54
INV00698,INV/2025/00698,2025-12-18,PO00739,GR00698,VEN007,8340.17,917.42,2025-12-18,2025-12-21,paid,-10.38
INV00699,INV/2024/00699,2024-03-07,PO00740,GR00699,VEN030,964055.21,106046.07,2024-04-06,2024-04-30,paid,2194.70
INV00700,INV/2025/00700,2025-02-15,PO00742,GR00700,VEN002,3894.03,428.34,2025-03-17,2025-04-19,paid,-107.83
INV00701,INV/2024/00701,2024-08-15,PO00743,GR00701,VEN017,36241.33,3986.55,2024-10-14,2024-11-15,paid,-692.48
INV00702,INV/2025/00702,2025-10-27,PO00746,GR00702,VEN019,7179.35,789.73,2025-11-26,2025-12-22,paid,124.02
INV00703,INV/2025/00703,2025-12-24,PO00747,GR00703,VEN024,856655.28,94232.08,2026-02-07,,unpaid,854379.92
INV00704,INV/2024/00704,2024-07-03,PO00748,GR00704,VEN002,234843.87,25832.83,2024-09-01,2024-07-12,paid,-358.14
INV00705,INV/2024/00705,2024-10-16,PO00749,GR00705,VEN026,31802.25,3498.25,2024-11-30,,overdue,360.30
INV00706,INV/2025/00706,2025-09-14,PO00750,GR00706,VEN025,803390.69,88372.98,2025-10-14,2025-11-20,paid,194066.41
INV00707,INV/2024/00707,2024-11-05,PO00751,GR00707,VEN027,20431.99,2247.52,2025-02-03,2024-11-30,paid,312.67
INV00708,INV/2025/00708,2025-08-28,PO00752,GR00708,VEN010,792658.58,87192.44,2025-08-28,2025-09-18,paid,-8625.27
INV00709,INV/2024/00709,2024-11-11,PO00753,GR00709,VEN017,334311.93,36774.31,2024-11-11,2024-12-20,paid,7945.87
INV00710,INV/2025/00710,2025-04-19,PO00754,GR00710,VEN012,969844.60,106682.91,2025-06-03,2025-05-07,paid,26032.34
INV00711,INV/2025/00711,2025-11-21,PO00755,GR00711,VEN001,885254.88,97378.04,2025-11-21,,overdue,790006.68
INV00712,INV/2024/00712,2024-05-01,PO00756,GR00712,VEN017,105098.19,11560.80,2024-05-01,2024-05-22,paid,-2380.86
INV00713,INV/2025/00713,2025-03-25,PO00757,GR00713,VEN019,185222.27,20374.45,2025-06-23,2025-06-24,paid,57.57
INV00714,INV/2025/00714,2025-10-13,PO00758,GR00714,VEN018,955147.93,105066.27,2025-10-13,2025-10-31,paid,914645.07
INV00715,INV/2025/00715,2025-12-23,PO00759,GR00715,VEN029,4997988.90,549778.78,2026-03-23,2025-12-26,paid,104008.96
INV00716,INV/2024/00716,2024-10-18,PO00760,GR00716,VEN029,142646.57,15691.12,2025-01-16,2024-11-02,paid,1935.86
INV00717,INV/2025/00717,2025-06-22,PO00761,GR00717,VEN010,157892.71,17368.20,2025-06-22,2025-06-26,paid,-2885.80
INV00718,INV/2024/00718,2024-12-02,PO00762,GR00718,VEN015,826933.26,90962.66,2024-12-02,2025-01-10,paid,737381.60
INV00719,INV/2024/00719,2024-07-06,PO00764,GR00719,VEN003,173081.81,19039.00,2024-08-20,,overdue,3598.42
INV00720,INV/2024/00720,2024-09-27,PO00765,GR00720,VEN021,41650.33,4581.54,2024-10-27,2024-10-11,paid,107.02
INV00721,INV/2025/00721,2025-10-23,PO00766,GR00721,VEN009,822185.55,90440.41,2026-01-21,2026-02-28,paid,239110.38
INV00722,INV/2024/00722,2024-05-06,PO00767,GR00722,VEN014,296481.83,32613.00,2024-07-05,2024-07-13,paid,-2424.03
INV00723,INV/2025/00723,2025-09-18,PO00768,GR00723,VEN029,4011.70,441.29,2025-11-17,2025-11-05,paid,100.39
INV00724,INV/2024/00724,2024-07-27,PO00769,GR00724,VEN021,7032.18,773.54,2024-09-10,2024-09-26,paid,-54.49
INV00725,INV/2025/00725,2025-03-17,PO00770,GR00725,VEN014,80815.39,8889.69,2025-05-01,2025-04-24,paid,2032.29
INV00726,INV/2025/00726,2025-05-09,PO00771,GR00726,VEN013,1441260.46,158538.65,2025-08-07,2025-09-04,paid,4621.59
INV00727,INV/2026/00727,2026-01-07,PO00772,GR00727,VEN016,24912.09,2740.33,2026-04-07,2026-02-16,paid,533.96
INV00728,INV/2024/00728,2024-08-14,PO00773,GR00728,VEN016,2903.25,319.36,2024-09-13,2024-09-15,paid,-22.58
INV00729,INV/2024/00729,2024-04-19,PO00774,GR00729,VEN024,104754.26,11522.97,2024-05-04,,overdue,499.51
INV00730,INV/2026/00730,2026-02-05,PO00775,GR00730,VEN003,231679.33,25484.73,2026-02-05,2026-03-10,paid,1708.43
INV00731,INV/2024/00731,2024-08-28,PO00776,GR00731,VEN010,23323.80,2565.62,2024-09-27,2024-10-16,paid,469.21
INV00732,INV/2024/00732,2024-09-11,PO00777,GR00732,VEN010,161471.13,17761.82,2024-12-10,,overdue,4169.91
INV00733,INV/2025/00733,2025-02-05,PO00778,GR00733,VEN009,223256.07,24558.17,2025-04-06,2025-04-17,paid,-199.69
INV00734,INV/2025/00734,2025-10-15,PO00779,GR00734,VEN024,4808186.28,528900.49,2025-12-14,2025-12-01,paid,-85794.89
INV00735,INV/2025/00735,2025-08-23,PO00780,GR00735,VEN030,68008.96,7480.99,2025-10-07,2025-10-18,paid,-1563.83
INV00736,INV/2025/00736,2025-06-26,PO00781,GR00736,VEN021,180252.83,19827.81,2025-07-11,2025-06-29,paid,4199.55
INV00737,INV/2024/00737,2024-05-18,PO00782,GR00737,VEN028,17301.78,1903.20,2024-05-18,2024-06-22,paid,-153.31
INV00738,INV/2024/00738,2024-11-04,PO00783,GR00738,VEN028,41117.51,4522.93,2024-11-04,,overdue,-405.22
INV00739,INV/2025/00739,2025-07-31,PO00784,GR00739,VEN011,357138.01,39285.18,2025-07-31,2025-08-13,paid,544.61
INV00740,INV/2025/00740,2025-11-22,PO00785,GR00740,VEN001,2687699.19,295646.91,2026-01-06,2025-12-07,paid,27235.86
INV00741,INV/2025/00741,2025-12-24,PO00786,GR00741,VEN016,979692.09,107766.13,2025-12-24,2026-01-06,paid,963102.38
INV00742,INV/2024/00742,2024-05-12,PO00787,GR00742,VEN026,14323.23,1575.56,2024-06-26,,overdue,-256.25
INV00743,INV/2025/00743,2025-03-08,PO00788,GR00743,VEN008,8556.63,941.23,2025-04-07,2025-03-20,paid,152.57
INV00744,INV/2025/00744,2025-02-25,PO00789,GR00744,VEN008,1250828.06,137591.09,2025-04-26,2025-04-30,paid,15809.80
INV00745,INV/2025/00745,2025-03-26,PO00790,GR00745,VEN017,194410.44,21385.15,2025-05-25,2025-05-17,paid,-4873.59
INV00746,INV/2025/00746,2025-10-03,PO00792,GR00746,VEN009,325034.38,35753.78,2025-10-18,2025-11-26,paid,7795.95
INV00747,INV/2024/00747,2024-05-16,PO00793,GR00747,VEN014,18355.74,2019.13,2024-05-16,2024-06-01,paid,463.08
INV00748,INV/2024/00748,2024-11-05,PO00795,GR00748,VEN016,285460.34,31400.64,2024-11-05,,overdue,-2984.53
INV00749,INV/2025/00749,2025-02-25,PO00796,GR00749,VEN005,829599.31,91255.92,2025-03-12,2025-04-04,paid,557257.15
INV00750,INV/2025/00750,2025-01-19,PO00797,GR00750,VEN004,119924.27,13191.67,2025-02-18,2025-02-25,paid,-945.57
INV00751,INV/2025/00751,2025-10-13,PO00798,GR00751,VEN008,20744.57,2281.90,2026-01-11,,unpaid,-418.35
INV00752,INV/2024/00752,2024-07-07,PO00799,GR00752,VEN016,13920.65,1531.27,2024-07-07,2024-07-12,paid,13.24
INV00753,INV/2024/00753,2024-10-15,PO00800,GR00753,VEN027,105620.15,11618.22,2024-12-14,2024-10-28,paid,118.91
INV00754,INV/2024/00754,2024-03-11,PO00801,GR00754,VEN013,41794.99,4597.45,2024-04-25,,overdue,-731.89
INV00755,INV/2024/00755,2024-03-28,PO00802,GR00755,VEN004,12920.08,1421.21,2024-05-12,2024-05-02,paid,-362.55
INV00756,INV/2024/00756,2024-12-11,PO00803,GR00756,VEN030,27953.44,3074.88,2024-12-26,2025-01-29,paid,-844.63
INV00757,INV/2024/00757,2024-05-10,PO00804,GR00757,VEN030,139059.90,15296.59,2024-05-25,,overdue,-2054.20
INV00758,INV/2026/00758,2026-02-03,PO00806,GR00758,VEN024,15739.52,1731.35,2026-02-18,2026-02-11,paid,178.13
INV00759,INV/2025/00759,2025-06-25,PO00807,GR00759,VEN010,949713.12,104468.44,2025-08-09,2025-06-28,paid,742639.24
INV00760,INV/2024/00760,2024-10-30,PO00808,GR00760,VEN012,967335.86,106406.94,2024-10-30,2024-12-07,paid,743023.15
INV00761,INV/2025/00761,2025-03-11,PO00809,GR00761,VEN023,129495.83,14244.54,2025-06-09,2025-07-05,paid,3769.43
INV00762,INV/2024/00762,2024-03-18,PO00810,GR00762,VEN026,425852.71,46843.80,2024-06-16,2024-03-24,paid,-2839.89
INV00763,INV/2025/00763,2025-02-05,PO00811,GR00763,VEN002,996386.45,109602.51,2025-03-22,2025-02-21,paid,818945.09
INV00764,INV/2024/00764,2024-07-17,PO00812,GR00764,VEN027,350484.27,38553.27,2024-08-16,2024-08-26,paid,-1191.88
INV00765,INV/2025/00765,2025-06-19,PO00813,GR00765,VEN026,27826.77,3060.94,2025-07-19,2025-08-09,paid,-228.23
INV00766,INV/2024/00766,2024-03-04,PO00814,GR00766,VEN012,14959.57,1645.55,2024-04-18,,overdue,293.74
INV00767,INV/2025/00767,2025-08-02,PO00815,GR00767,VEN028,30295.05,3332.46,2025-08-17,2025-09-20,paid,533.63
INV00768,INV/2025/00768,2025-05-25,PO00816,GR00768,VEN009,44073.09,4848.04,2025-08-23,2025-08-28,paid,162.71
INV00769,INV/2025/00769,2025-09-12,PO00817,GR00769,VEN012,155087.63,17059.64,2025-10-12,,overdue,4054.04
INV00770,INV/2024/00770,2024-04-13,PO00818,GR00770,VEN022,957576.97,105333.47,2024-07-12,2024-04-15,paid,-951795.53
INV00771,INV/2025/00771,2025-10-10,PO00819,GR00771,VEN010,4078476.84,448632.45,2025-10-25,2025-11-23,paid,98292.68
INV00772,INV/2025/00772,2025-12-25,PO00820,GR00772,VEN019,101243.15,11136.75,2026-01-24,2026-01-08,paid,2381.74
INV00773,INV/2025/00773,2025-04-13,PO00821,GR00773,VEN014,32085.28,3529.38,2025-04-13,2025-04-20,paid,608.80
INV00774,INV/2025/00774,2025-04-23,PO00822,GR00774,VEN027,1752128.72,192734.16,2025-07-22,2025-05-06,paid,19299.79
INV00775,INV/2025/00775,2025-01-19,PO00823,GR00775,VEN029,159674.48,17564.19,2025-03-20,2025-02-04,paid,2076.08
INV00776,INV/2025/00776,2025-01-12,PO00824,GR00776,VEN030,2244364.53,246880.10,2025-02-26,2025-02-08,paid,-27029.20
INV00777,INV/2024/00777,2024-07-09,PO00826,GR00777,VEN005,154017.49,16941.92,2024-10-07,2024-11-15,paid,2129.69
INV00778,INV/2025/00778,2025-07-15,PO00827,GR00778,VEN027,986808.65,108548.95,2025-07-30,,overdue,-63083.26
INV00779,INV/2025/00779,2025-10-27,PO00828,GR00779,VEN004,867031.62,95373.48,2025-12-26,2025-12-07,paid,668153.43
INV00780,INV/2024/00780,2024-09-01,PO00829,GR00780,VEN016,62558.84,6881.47,2024-09-16,2024-10-18,paid,1759.01
INV00781,INV/2024/00781,2024-06-22,PO00830,GR00781,VEN006,1069851.07,117683.62,2024-06-22,,overdue,3978.89
INV00782,INV/2024/00782,2024-07-23,PO00831,GR00782,VEN015,93381.37,10271.95,2024-09-06,2024-07-31,paid,-1788.92
INV00783,INV/2025/00783,2025-02-27,PO00832,GR00783,VEN002,7666.32,843.29,2025-04-28,2025-04-08,paid,-185.44
INV00784,INV/2024/00784,2024-03-23,PO00833,GR00784,VEN029,326354.52,35899.00,2024-05-07,2024-04-01,paid,-8867.61
INV00785,INV/2024/00785,2024-12-08,PO00834,GR00785,VEN025,2747939.34,302273.33,2024-12-08,2025-01-11,paid,28247.65
INV00786,INV/2024/00786,2024-03-31,PO00835,GR00786,VEN013,3542.78,389.71,2024-06-29,2024-08-02,paid,-51.36
INV00787,INV/2025/00787,2025-12-21,PO00836,GR00787,VEN019,20564.49,2262.09,2025-12-21,2026-01-24,paid,-37.61
INV00788,INV/2024/00788,2024-10-20,PO00837,GR00788,VEN029,7518.65,827.05,2024-11-04,2024-11-30,paid,61.38
INV00789,INV/2024/00789,2024-05-07,PO00838,GR00789,VEN025,256976.98,28267.47,2024-07-06,2024-07-13,paid,1859.98
INV00790,INV/2024/00790,2024-08-19,PO00839,GR00790,VEN023,712512.52,78376.38,2024-10-18,,overdue,9889.05
INV00791,INV/2025/00791,2025-02-26,PO00840,GR00791,VEN005,89769.84,9874.68,2025-03-28,2025-05-01,paid,-174.51
INV00792,INV/2024/00792,2024-08-28,PO00841,GR00792,VEN022,874467.11,96191.38,2024-09-27,2024-10-25,paid,731258.15
INV00793,INV/2025/00793,2025-01-09,PO00842,GR00793,VEN002,20060.10,2206.61,2025-03-10,2025-01-10,paid,257.10
INV00794,INV/2025/00794,2025-02-03,PO00843,GR00794,VEN015,6745342.93,741987.72,2025-05-04,2025-04-20,paid,-115372.00
INV00795,INV/2026/00795,2026-01-12,PO00844,GR00795,VEN005,115536.96,12709.07,2026-03-13,2026-04-02,paid,3226.16
INV00796,INV/2025/00796,2025-06-24,PO00845,GR00796,VEN027,183417.72,20175.95,2025-06-24,2025-06-29,paid,4011.97
INV00797,INV/2025/00797,2025-01-31,PO00846,GR00797,VEN001,17816.98,1959.87,2025-05-01,2025-05-07,paid,-239.92
INV00798,INV/2025/00798,2025-05-09,PO00847,GR00798,VEN026,396412.43,43605.37,2025-05-09,,overdue,-1575.67
INV00799,INV/2024/00799,2024-09-17,PO00848,GR00799,VEN024,3199.35,351.93,2024-11-01,2024-10-27,paid,37.44
INV00800,INV/2025/00800,2025-07-09,PO00849,GR00800,VEN019,894949.22,98444.41,2025-07-24,2025-07-20,paid,888836.71
INV00801,INV/2024/00801,2024-07-18,PO00850,GR00801,VEN023,201120.09,22123.21,2024-07-18,,overdue,919.40
INV00802,INV/2025/00802,2025-04-06,PO00851,GR00802,VEN014,78260.67,8608.67,2025-05-21,2025-06-08,paid,1615.00
INV00803,INV/2026/00803,2026-02-26,PO00852,GR00803,VEN022,909157.37,100007.31,2026-03-13,2026-04-19,paid,902288.58
INV00804,INV/2025/00804,2025-10-16,PO00853,GR00804,VEN002,14404.42,1584.49,2025-10-31,,overdue,159.47
INV00805,INV/2024/00805,2024-04-27,PO00854,GR00805,VEN015,13898.55,1528.84,2024-06-11,2024-05-27,paid,-362.88
INV00806,INV/2024/00806,2024-02-25,PO00855,GR00806,VEN019,726960.77,79965.68,2024-04-25,,overdue,-2285.31
INV00807,INV/2024/00807,2024-10-22,PO00856,GR00807,VEN028,921560.85,101371.69,2024-10-22,2024-10-27,paid,907932.05
INV00808,INV/2024/00808,2024-08-13,PO00857,GR00808,VEN021,969382.68,106632.09,2024-09-27,2024-09-29,paid,853336.75
INV00809,INV/2024/00809,2024-05-29,PO00858,GR00809,VEN001,34439.48,3788.34,2024-07-28,,overdue,371.34
INV00810,INV/2025/00810,2025-02-02,PO00859,GR00810,VEN021,3564.83,392.13,2025-03-04,2025-03-24,paid,97.58
INV00811,INV/2024/00811,2024-03-23,PO00860,GR00811,VEN029,3856.19,424.18,2024-04-22,2024-05-06,paid,-91.18
INV00812,INV/2025/00812,2025-01-28,PO00861,GR00812,VEN001,39816.09,4379.77,2025-03-29,2025-03-24,paid,-196.04
INV00813,INV/2025/00813,2025-02-15,PO00862,GR00813,VEN030,44232.99,4865.63,2025-02-15,2025-03-22,paid,312.11
INV00814,INV/2025/00814,2025-04-10,PO00863,GR00814,VEN026,922639.17,101490.31,2025-06-09,2025-06-30,paid,809.82
INV00815,INV/2024/00815,2024-10-10,PO00864,GR00815,VEN011,254231.50,27965.46,2025-01-08,2024-10-27,paid,2077.95
INV00816,INV/2025/00816,2025-09-15,PO00865,GR00816,VEN029,198345.36,21817.99,2025-09-30,2025-10-11,paid,-5141.96
INV00817,INV/2024/00817,2024-03-17,PO00866,GR00817,VEN007,932872.14,102615.94,2024-04-01,2024-04-30,paid,641327.19
INV00818,INV/2025/00818,2025-09-07,PO00867,GR00818,VEN003,935487.64,102903.64,2025-10-22,,overdue,891005.54
INV00819,INV/2025/00819,2025-06-28,PO00868,GR00819,VEN025,30768.05,3384.49,2025-09-26,2025-08-26,paid,37.06
INV00820,INV/2024/00820,2024-10-02,PO00869,GR00820,VEN021,869132.62,95604.59,2024-11-16,2024-10-12,paid,494780.55
INV00821,INV/2026/00821,2026-02-11,PO00872,GR00821,VEN019,40522.55,4457.48,2026-05-12,2026-04-02,paid,-1063.67
INV00822,INV/2025/00822,2025-08-04,PO00873,GR00822,VEN014,15763.43,1733.98,2025-09-03,2025-10-06,paid,309.72
INV00823,INV/2025/00823,2025-04-25,PO00874,GR00823,VEN001,3087.36,339.61,2025-06-24,,overdue,-22.76
INV00824,INV/2024/00824,2024-01-25,PO00875,GR00824,VEN022,223784.93,24616.34,2024-02-09,2024-03-03,paid,-2829.91
INV00825,INV/2025/00825,2025-01-11,PO00876,GR00825,VEN028,939375.83,103331.34,2025-01-11,2025-02-02,paid,918714.59
INV00826,INV/2024/00826,2024-05-22,PO00877,GR00826,VEN028,73541.71,8089.59,2024-08-20,2024-07-12,paid,615.36
INV00827,INV/2024/00827,2024-05-17,PO00878,GR00827,VEN010,204535.25,22498.88,2024-05-17,2024-06-15,paid,5094.89
INV00828,INV/2024/00828,2024-09-05,PO00879,GR00828,VEN016,170458.43,18750.43,2024-11-04,2024-10-28,paid,-2068.70
